path,filename,ext,size_bytes,category_hint
"/Volumes/Untitled/업로드 전/고등학생을 위한 진로연계교육(수능전)_서울특별시교육청.pdf","고등학생을 위한 진로연계교육(수능전)_서울특별시교육청.pdf",pdf,57354072,"기타"
"/Volumes/Untitled/업로드 전/고려대 2026 변경사항 & 체크 포인트.hwp","고려대 2026 변경사항 & 체크 포인트.hwp",hwp,119808,"기타"
"/Volumes/Untitled/업로드 전/고려대학교 창의활동보고서_2025.hwp","고려대학교 창의활동보고서_2025.hwp",hwp,117760,"기타"
"/Volumes/Untitled/업로드 전/고려대학교 추천도서 모음집.pdf","고려대학교 추천도서 모음집.pdf",pdf,113946,"기타"
"/Volumes/Untitled/업로드 전/고려대학교_2025학년도_선행학습영향평가.pdf","고려대학교_2025학년도_선행학습영향평가.pdf",pdf,2363646,"기타"
"/Volumes/Untitled/업로드 전/고립 은둔 고독의 대한민국_사회적 연결 회복을 위한 입법 정책 과제_국회입법조사처.pdf","고립 은둔 고독의 대한민국_사회적 연결 회복을 위한 입법 정책 과제_국회입법조사처.pdf",pdf,2046323,"기타"
"/Volumes/Untitled/업로드 전/고사리 전문적 학습 공동체 나눔 자료(2026 대입 면접 가이드).pdf","고사리 전문적 학습 공동체 나눔 자료(2026 대입 면접 가이드).pdf",pdf,643438,"기타"
"/Volumes/Untitled/업로드 전/고양외고 면접 Q&A.pdf","고양외고 면접 Q&A.pdf",pdf,93859,"기타"
"/Volumes/Untitled/업로드 전/공군사관학교-면접_세종특별자치시교육청.pdf","공군사관학교-면접_세종특별자치시교육청.pdf",pdf,481960,"기타"
"/Volumes/Untitled/업로드 전/공부선배.mp4","공부선배.mp4",mp4,15259957,"기타"
"/Volumes/Untitled/업로드 전/공부와 성장, 그리고 진정성 있는 도전_2025학년도 서울대 학생부종합전형 합격생 인터뷰_국어국문학과 25학번 자선우_from Youtube to Gamma_20250807.pdf","공부와 성장, 그리고 진정성 있는 도전_2025학년도 서울대 학생부종합전형 합격생 인터뷰_국어국문학과 25학번 자선우_from Youtube to Gamma_20250807.pdf",pdf,2339529,"기타"
"/Volumes/Untitled/업로드 전/공부와 성장, 그리고 진정성 있는 도전_2025학년도 서울대 학생부종합전형 합격생 인터뷰_국어국문학과 25학번 자선우_from Youtube to Mapify_20250807.pdf","공부와 성장, 그리고 진정성 있는 도전_2025학년도 서울대 학생부종합전형 합격생 인터뷰_국어국문학과 25학번 자선우_from Youtube to Mapify_20250807.pdf",pdf,1911375,"기타"
"/Volumes/Untitled/업로드 전/과목선택워크북(2022개정교육과정).pdf","과목선택워크북(2022개정교육과정).pdf",pdf,600803,"기타"
"/Volumes/Untitled/업로드 전/과학자들이 말하는 역대 가장 위대한 과학자들_과학계를 뒤집은 세기의 논쟁_by 보다(BODA)_from Youtube to Lilys_20230708.pdf","과학자들이 말하는 역대 가장 위대한 과학자들_과학계를 뒤집은 세기의 논쟁_by 보다(BODA)_from Youtube to Lilys_20230708.pdf",pdf,1511451,"기타"
"/Volumes/Untitled/업로드 전/과학탐구(통합과학) 영역 문항 자료집(경기도교육청).pdf","과학탐구(통합과학) 영역 문항 자료집(경기도교육청).pdf",pdf,20623526,"기타"
"/Volumes/Untitled/업로드 전/교과서를 활용한 탐구활동.pdf","교과서를 활용한 탐구활동.pdf",pdf,7947398,"기타"
"/Volumes/Untitled/업로드 전/교과전형 50%컷과 70%컷 차이 크고 충원률 높은 인서울대학_2025 입결기준_맥입시 밴드 김휘창.xlsx","교과전형 50%컷과 70%컷 차이 크고 충원률 높은 인서울대학_2025 입결기준_맥입시 밴드 김휘창.xlsx",xlsx,142540,"기타"
"/Volumes/Untitled/업로드 전/교대(초등교육과)_면접 전공적성평가 문항 예시.pdf","교대(초등교육과)_면접 전공적성평가 문항 예시.pdf",pdf,78802,"기타"
"/Volumes/Untitled/업로드 전/교육부/[교육부+02-23(금)+조간보도자료]+(별첨)+2024년+에듀테크+소프트랩+구축+및+운영사업+기본계획.hwp","[교육부+02-23(금)+조간보도자료]+(별첨)+2024년+에듀테크+소프트랩+구축+및+운영사업+기본계획.hwp",hwp,427520,"기타"
"/Volumes/Untitled/업로드 전/교육부/[교육부+02-23(금)+조간보도자료]+공교육+중심+에듀테크+생태계+조성을+위해+에듀테크+소프트랩을+9개소로+확대한다.hwpx","[교육부+02-23(금)+조간보도자료]+공교육+중심+에듀테크+생태계+조성을+위해+에듀테크+소프트랩을+9개소로+확대한다.hwpx",hwpx,116323,"기타"
"/Volumes/Untitled/업로드 전/교육부 '고교학점제 시행 첫 학기 설문조사 결과' 발표!.pdf","교육부 '고교학점제 시행 첫 학기 설문조사 결과' 발표!.pdf",pdf,88821,"기타"
"/Volumes/Untitled/업로드 전/교육부 '고교학점제 운영 개선 대책안' 발표 내용 분석.pdf","교육부 '고교학점제 운영 개선 대책안' 발표 내용 분석.pdf",pdf,97481,"기타"
"/Volumes/Untitled/업로드 전/교육부 '수능 문답지 배부' & 예비소집!.pdf","교육부 '수능 문답지 배부' & 예비소집!.pdf",pdf,84566,"기타"
"/Volumes/Untitled/업로드 전/교육부 2025학년도 수능 결과 자료 분석(2).pdf","교육부 2025학년도 수능 결과 자료 분석(2).pdf",pdf,100331,"기타"
"/Volumes/Untitled/업로드 전/교육부,+국가평생교육진흥원_ 학부모, 상담이 필요해요.pdf","교육부,+국가평생교육진흥원_ 학부모, 상담이 필요해요.pdf",pdf,19497321,"기타"
"/Volumes/Untitled/업로드 전/교육부,+국가평생교육진흥원(2025)_학부모는+처음이라+[6권]+도약,+학부모(고등학교) (1).pdf","교육부,+국가평생교육진흥원(2025)_학부모는+처음이라+[6권]+도약,+학부모(고등학교) (1).pdf",pdf,39008729,"기타"
"/Volumes/Untitled/업로드 전/국경 없는 취업 시대...AI 인재상은_by 이데일리TV with 이근면 사람들연구소 이사장_from Youtube to Lilys_20251011.pdf","국경 없는 취업 시대...AI 인재상은_by 이데일리TV with 이근면 사람들연구소 이사장_from Youtube to Lilys_20251011.pdf",pdf,917098,"기타"
"/Volumes/Untitled/업로드 전/국교위원장 '극심한 대입 경쟁 체제 와해시켜야!' 보고!.pdf","국교위원장 '극심한 대입 경쟁 체제 와해시켜야!' 보고!.pdf",pdf,86377,"기타"
"/Volumes/Untitled/업로드 전/국어 커리큘럼 총정리 by 밋mit.pdf","국어 커리큘럼 총정리 by 밋mit.pdf",pdf,589992,"기타"
"/Volumes/Untitled/업로드 전/궤도 '인공지능의 과학'과 AGI 시대 예측하기_by 조코딩의 팟캐스트_from Youtube to Lilys_20250906.pdf","궤도 '인공지능의 과학'과 AGI 시대 예측하기_by 조코딩의 팟캐스트_from Youtube to Lilys_20250906.pdf",pdf,1133568,"기타"
"/Volumes/Untitled/업로드 전/글쓰기 지도법.pptx","글쓰기 지도법.pptx",pptx,16097386,"기타"
"/Volumes/Untitled/업로드 전/기계공학과 지망생을 위한 학년별 과목 선택 완벽 가이드_NotebookLM Audio Overview.m4a","기계공학과 지망생을 위한 학년별 과목 선택 완벽 가이드_NotebookLM Audio Overview.m4a",m4a,26550437,"기타"
"/Volumes/Untitled/업로드 전/기계공학과 지망생을 위한 학년별 과목 선택 완벽 가이드_NotebookLM Slide.pdf","기계공학과 지망생을 위한 학년별 과목 선택 완벽 가이드_NotebookLM Slide.pdf",pdf,10347892,"기타"
"/Volumes/Untitled/업로드 전/김영일교육컨설팅 2026 수시배치표(인문1면).pdf","김영일교육컨설팅 2026 수시배치표(인문1면).pdf",pdf,5430946,"기타"
"/Volumes/Untitled/업로드 전/김영일교육컨설팅 2026 수시배치표(인문2면).pdf","김영일교육컨설팅 2026 수시배치표(인문2면).pdf",pdf,10188088,"기타"
"/Volumes/Untitled/업로드 전/김영일교육컨설팅 2026 수시배치표(자연1면).pdf","김영일교육컨설팅 2026 수시배치표(자연1면).pdf",pdf,20672135,"기타"
"/Volumes/Untitled/업로드 전/김영일교육컨설팅 2026 수시배치표(자연2면).pdf","김영일교육컨설팅 2026 수시배치표(자연2면).pdf",pdf,8436338,"기타"
"/Volumes/Untitled/업로드 전/김영일교육컨설팅 2026학년도 데이터로 읽는 수시 전형 책자(최종) (1).pdf","김영일교육컨설팅 2026학년도 데이터로 읽는 수시 전형 책자(최종) (1).pdf",pdf,199709861,"기타"
"/Volumes/Untitled/업로드 전/김영일교육컨설팅 2026학년도 수시 배치표.pdf","김영일교육컨설팅 2026학년도 수시 배치표.pdf",pdf,7145421,"기타"
"/Volumes/Untitled/업로드 전/깊이있는 수업 소식 다함께 나누다(vol 3) 10월호.pdf","깊이있는 수업 소식 다함께 나누다(vol 3) 10월호.pdf",pdf,8909057,"기타"
"/Volumes/Untitled/업로드 전/꿈진2025-17호(2026학년도 수시모집 전공자율선택제 안내) (1).pdf","꿈진2025-17호(2026학년도 수시모집 전공자율선택제 안내) (1).pdf",pdf,521709,"기타"
"/Volumes/Untitled/업로드 전/꿈진2025-19호(2026학년도 수시모집 학생부교과전형 성적반영방법).pdf","꿈진2025-19호(2026학년도 수시모집 학생부교과전형 성적반영방법).pdf",pdf,415813,"기타"
"/Volumes/Untitled/업로드 전/꿈진2025-20호(2026학년도 수시모집 학교장추천전형 안내).pdf","꿈진2025-20호(2026학년도 수시모집 학교장추천전형 안내).pdf",pdf,344683,"기타"
"/Volumes/Untitled/업로드 전/꿈진2025-24호(2026학년도 특성화고교졸업자전형 안내).pdf","꿈진2025-24호(2026학년도 특성화고교졸업자전형 안내).pdf",pdf,458591,"기타"
"/Volumes/Untitled/업로드 전/꿈진2025-28호(2026학년도 수시모집 면접준비-학생부교과전형).pdf","꿈진2025-28호(2026학년도 수시모집 면접준비-학생부교과전형).pdf",pdf,454139,"기타"
"/Volumes/Untitled/업로드 전/꿈진2025-29호(2026학년도 수시모집 면접준비-학생부종합전형).pdf","꿈진2025-29호(2026학년도 수시모집 면접준비-학생부종합전형).pdf",pdf,544431,"기타"
"/Volumes/Untitled/업로드 전/꿈진2025-35호(2026학년도 수시모집 합격자 등록 안내).pdf","꿈진2025-35호(2026학년도 수시모집 합격자 등록 안내).pdf",pdf,272837,"기타"
"/Volumes/Untitled/업로드 전/나라별 전교 1등은 어느 학과를 갈까_by 조승연의 탐구생활_from Youtube to Gamma_20231202.pdf","나라별 전교 1등은 어느 학과를 갈까_by 조승연의 탐구생활_from Youtube to Gamma_20231202.pdf",pdf,4199391,"기타"
"/Volumes/Untitled/업로드 전/나라별 전교 1등은 어느 학과를 갈까_by 조승연의 탐구생활_from Youtube to Mapify_20231202.pdf","나라별 전교 1등은 어느 학과를 갈까_by 조승연의 탐구생활_from Youtube to Mapify_20231202.pdf",pdf,2650437,"기타"
"/Volumes/Untitled/업로드 전/나만의 관점을 만드는 방법과 기획자의 역할_by 앤드 스튜디오 with 네이버 김도영 기획자_from Youtube to Gamma_20250820.pdf","나만의 관점을 만드는 방법과 기획자의 역할_by 앤드 스튜디오 with 네이버 김도영 기획자_from Youtube to Gamma_20250820.pdf",pdf,3469006,"기타"
"/Volumes/Untitled/업로드 전/나와 함께 준비하는 중학생활(수정본).pdf","나와 함께 준비하는 중학생활(수정본).pdf",pdf,20598858,"기타"
"/Volumes/Untitled/업로드 전/나와 함께 준비하는 중학생활(최종본).pdf","나와 함께 준비하는 중학생활(최종본).pdf",pdf,13329330,"기타"
"/Volumes/Untitled/업로드 전/내년 교육계를 좌우할 6가지 핵심 키워드와 교육 변화의 맥락_by 교육대기자TV_from Lilys to Gemini Canvas_20251211.pptx","내년 교육계를 좌우할 6가지 핵심 키워드와 교육 변화의 맥락_by 교육대기자TV_from Lilys to Gemini Canvas_20251211.pptx",pptx,7059269,"기타"
"/Volumes/Untitled/업로드 전/내년 교육계를 좌우할 6가지 핵심 키워드와 교육 변화의 맥락_by 교육대기자TV_from Youtube to Gamma_20251211.pdf","내년 교육계를 좌우할 6가지 핵심 키워드와 교육 변화의 맥락_by 교육대기자TV_from Youtube to Gamma_20251211.pdf",pdf,4152770,"기타"
"/Volumes/Untitled/업로드 전/내년 교육계를 좌우할 6가지 핵심 키워드와 교육 변화의 맥락_by 교육대기자TV_from Youtube to Lilys_20251211.pdf","내년 교육계를 좌우할 6가지 핵심 키워드와 교육 변화의 맥락_by 교육대기자TV_from Youtube to Lilys_20251211.pdf",pdf,1784889,"기타"
"/Volumes/Untitled/업로드 전/내신 5등급제에서 수시로 의예과 진학하기.pdf","내신 5등급제에서 수시로 의예과 진학하기.pdf",pdf,147893,"기타"
"/Volumes/Untitled/업로드 전/내신 대비 이대로만 따라하자!!.pdf","내신 대비 이대로만 따라하자!!.pdf",pdf,20470485,"기타"
"/Volumes/Untitled/업로드 전/너무 무섭고 충격적_2100년에 살고 있는 전세계에서 가장 발전한 IT 도시, 심천_by 희철리즘Heechulism_from Youtube to NotebookLM Slide_20251204.pdf","너무 무섭고 충격적_2100년에 살고 있는 전세계에서 가장 발전한 IT 도시, 심천_by 희철리즘Heechulism_from Youtube to NotebookLM Slide_20251204.pdf",pdf,16602382,"기타"
"/Volumes/Untitled/업로드 전/노화와 영생, 그리고 암 치료를 위한 최신 연구 동향_by tvN Joy with KAIST 바이오및뇌공학과 조광현 교수_from Youtube to Gamma_20241122.pdf","노화와 영생, 그리고 암 치료를 위한 최신 연구 동향_by tvN Joy with KAIST 바이오및뇌공학과 조광현 교수_from Youtube to Gamma_20241122.pdf",pdf,2180151,"기타"
"/Volumes/Untitled/업로드 전/노화와 영생, 그리고 암 치료를 위한 최신 연구 동향_by tvN Joy with KAIST 바이오및뇌공학과 조광현 교수_from Youtube to Mapify_20241122.pdf","노화와 영생, 그리고 암 치료를 위한 최신 연구 동향_by tvN Joy with KAIST 바이오및뇌공학과 조광현 교수_from Youtube to Mapify_20241122.pdf",pdf,1852773,"기타"
"/Volumes/Untitled/업로드 전/뇌의 작동 원리와 인간 인식의 한계_뇌과학으로 보는 오해와 편견의 메커니즘_카이스트 뇌인지과학과 김대수 교수(1부)_from Youtube to Gamma_20250729.pdf","뇌의 작동 원리와 인간 인식의 한계_뇌과학으로 보는 오해와 편견의 메커니즘_카이스트 뇌인지과학과 김대수 교수(1부)_from Youtube to Gamma_20250729.pdf",pdf,2245855,"기타"
"/Volumes/Untitled/업로드 전/뇌의 작동 원리와 인간 인식의 한계_뇌과학으로 보는 오해와 편견의 메커니즘_카이스트 뇌인지과학과 김대수 교수(1부)_from Youtube to Mapify_20250729.pdf","뇌의 작동 원리와 인간 인식의 한계_뇌과학으로 보는 오해와 편견의 메커니즘_카이스트 뇌인지과학과 김대수 교수(1부)_from Youtube to Mapify_20250729.pdf",pdf,2511749,"기타"
"/Volumes/Untitled/업로드 전/대교협 오늘 '2028학년도 대학입학전형기본사항' 발표!.pdf","대교협 오늘 '2028학년도 대학입학전형기본사항' 발표!.pdf",pdf,165698,"기타"
"/Volumes/Untitled/업로드 전/대수 기본연산 연습 100제_수학비서.hwp","대수 기본연산 연습 100제_수학비서.hwp",hwp,760320,"기타"
"/Volumes/Untitled/업로드 전/대원외고-명덕외고&하나고-면접문항 분석(이성훈01).pdf","대원외고-명덕외고&하나고-면접문항 분석(이성훈01).pdf",pdf,255231,"기타"
"/Volumes/Untitled/업로드 전/대입 성공을 위한 일반고 & 특목_자사고 선택 기준.pdf","대입 성공을 위한 일반고 & 특목_자사고 선택 기준.pdf",pdf,102003,"기타"
"/Volumes/Untitled/업로드 전/대입 용어해설.pdf","대입 용어해설.pdf",pdf,171688,"기타"
"/Volumes/Untitled/업로드 전/대입 정보 매거진_2025년 12월호_vol135.pdf","대입 정보 매거진_2025년 12월호_vol135.pdf",pdf,16276804,"기타"
"/Volumes/Untitled/업로드 전/대입정보매거진_vol.134_2025년 10월_대교협.pdf","대입정보매거진_vol.134_2025년 10월_대교협.pdf",pdf,13532808,"기타"
"/Volumes/Untitled/업로드 전/대입제도의변화와선택형교육과정지도사례(목포고 송미강).pdf","대입제도의변화와선택형교육과정지도사례(목포고 송미강).pdf",pdf,11832847,"기타"
"/Volumes/Untitled/업로드 전/대전외고 면접 기출&모범답변 구조화-이성훈01.pdf","대전외고 면접 기출&모범답변 구조화-이성훈01.pdf",pdf,298653,"기타"
"/Volumes/Untitled/업로드 전/대학 전공별 경력 가이드_취합.zip","대학 전공별 경력 가이드_취합.zip",zip,271016980,"기타"
"/Volumes/Untitled/업로드 전/대학교 입시 설명회 요약_서울과기대, 건국대, 경희대, 국민대, 서강대, 한국외대_by Google Gemini Deep Research_20250811.pdf","대학교 입시 설명회 요약_서울과기대, 건국대, 경희대, 국민대, 서강대, 한국외대_by Google Gemini Deep Research_20250811.pdf",pdf,466943,"기타"
"/Volumes/Untitled/업로드 전/대학교육 9 대학교육지 224호_대학의 관점에서 보는 2028 대입제도_김경범 서울대학교 서어서문학과 기금교수_20240401.pdf","대학교육 9 대학교육지 224호_대학의 관점에서 보는 2028 대입제도_김경범 서울대학교 서어서문학과 기금교수_20240401.pdf",pdf,8391839,"기타"
"/Volumes/Untitled/업로드 전/대학별 면접 평가요소 분석 및 지도 방안(서진협 '다온' 박진).pdf","대학별 면접 평가요소 분석 및 지도 방안(서진협 '다온' 박진).pdf",pdf,843447,"기타"
"/Volumes/Untitled/업로드 전/대학의 관점에서 보는 '2028 대입제도'_by 김경범 서울대학교 서어서문학과 기금부 교수_from File to Gamma_20240401.pdf","대학의 관점에서 보는 '2028 대입제도'_by 김경범 서울대학교 서어서문학과 기금부 교수_from File to Gamma_20240401.pdf",pdf,2903083,"기타"
"/Volumes/Untitled/업로드 전/대학의 관점에서 보는 '2028 대입제도'_by 김경범 서울대학교 서어서문학과 기금부 교수_from File to Mapify_20240401.pdf","대학의 관점에서 보는 '2028 대입제도'_by 김경범 서울대학교 서어서문학과 기금부 교수_from File to Mapify_20240401.pdf",pdf,2347979,"기타"
"/Volumes/Untitled/업로드 전/대학이 지원 학생의 고등학교를 알 수 있는 3가지 방법_by 입시읽어주는엄마 with IDA 최주영 소장_from Youtube to Gamma_20251205.pdf","대학이 지원 학생의 고등학교를 알 수 있는 3가지 방법_by 입시읽어주는엄마 with IDA 최주영 소장_from Youtube to Gamma_20251205.pdf",pdf,3823552,"기타"
"/Volumes/Untitled/업로드 전/대학이 지원 학생의 고등학교를 알 수 있는 3가지 방법_by 입시읽어주는엄마 with IDA 최주영 소장_from Youtube to Mapify_20251205.pdf","대학이 지원 학생의 고등학교를 알 수 있는 3가지 방법_by 입시읽어주는엄마 with IDA 최주영 소장_from Youtube to Mapify_20251205.pdf",pdf,2443980,"기타"
"/Volumes/Untitled/업로드 전/대학입학 용어사전.pdf","대학입학 용어사전.pdf",pdf,8298514,"기타"
"/Volumes/Untitled/업로드 전/도리스 메르틴의 아비투스_사회적 신분과 문화적 품격의 이해_by 오후의 책방_from Youtube to Gamma_20230803.pdf","도리스 메르틴의 아비투스_사회적 신분과 문화적 품격의 이해_by 오후의 책방_from Youtube to Gamma_20230803.pdf",pdf,1978701,"기타"
"/Volumes/Untitled/업로드 전/도리스 메르틴의 아비투스_사회적 신분과 문화적 품격의 이해_by 오후의 책방_from Youtube to Mapify_20230803.pdf","도리스 메르틴의 아비투스_사회적 신분과 문화적 품격의 이해_by 오후의 책방_from Youtube to Mapify_20230803.pdf",pdf,2150325,"기타"
"/Volumes/Untitled/업로드 전/도전은 무섭고 실패만 계속된다면, 이 전략을 따라해보세요_by 세바시 인생질문 with 폴 김(전 스탠포드대 부학장)_from Youtube to Gamma_20251009.pdf","도전은 무섭고 실패만 계속된다면, 이 전략을 따라해보세요_by 세바시 인생질문 with 폴 김(전 스탠포드대 부학장)_from Youtube to Gamma_20251009.pdf",pdf,4127120,"기타"
"/Volumes/Untitled/업로드 전/독서 방법론 과외식 설명 자료.pdf","독서 방법론 과외식 설명 자료.pdf",pdf,8719169,"기타"
"/Volumes/Untitled/업로드 전/독서·토론·인문학 교육 2030 추진 계획(안).hwp","독서·토론·인문학 교육 2030 추진 계획(안).hwp",hwp,765952,"기타"
"/Volumes/Untitled/업로드 전/독서의 중요성과 효과_by Daily Awesome & 최승필 독서교육 전문가(1부)_from Youtube to Gamma_20241217.pdf","독서의 중요성과 효과_by Daily Awesome & 최승필 독서교육 전문가(1부)_from Youtube to Gamma_20241217.pdf",pdf,1872566,"기타"
"/Volumes/Untitled/업로드 전/독서의 중요성과 효과_by Daily Awesome & 최승필 독서교육 전문가(1부)_from Youtube to Mapify_20241217.pdf","독서의 중요성과 효과_by Daily Awesome & 최승필 독서교육 전문가(1부)_from Youtube to Mapify_20241217.pdf",pdf,1137843,"기타"
"/Volumes/Untitled/업로드 전/돈과_국가_신뢰의_200년.pdf","돈과_국가_신뢰의_200년.pdf",pdf,18203743,"기타"
"/Volumes/Untitled/업로드 전/딜로이트 2025 글로벌 인적자원 트렌드_딜로이트 인사이트 리포트.pdf","딜로이트 2025 글로벌 인적자원 트렌드_딜로이트 인사이트 리포트.pdf",pdf,5267264,"기타"
"/Volumes/Untitled/업로드 전/라이프 코드_인간 본성의 네 가지 욕망 시스템과 행동 설명_by 장동선의 궁금한 뇌 based on 책 '라이프 코드'_from Youtube to Gamma_20250918.pdf","라이프 코드_인간 본성의 네 가지 욕망 시스템과 행동 설명_by 장동선의 궁금한 뇌 based on 책 '라이프 코드'_from Youtube to Gamma_20250918.pdf",pdf,3237798,"기타"
"/Volumes/Untitled/업로드 전/라이프 코드_인간 본성의 네 가지 욕망 시스템과 행동 설명_by 장동선의 궁금한 뇌 based on 책 '라이프 코드'_from Youtube to Mapify_20250918.pdf","라이프 코드_인간 본성의 네 가지 욕망 시스템과 행동 설명_by 장동선의 궁금한 뇌 based on 책 '라이프 코드'_from Youtube to Mapify_20250918.pdf",pdf,2729077,"기타"
"/Volumes/Untitled/업로드 전/런던 베이글 뮤지엄_시장 분석 및 미래 전략_by Felo Agent Report to PDF_20250818.pdf","런던 베이글 뮤지엄_시장 분석 및 미래 전략_by Felo Agent Report to PDF_20250818.pdf",pdf,12887324,"기타"
"/Volumes/Untitled/업로드 전/런던 베이글 뮤지엄_시장 분석 및 미래 전략_by Felo Agent Report to PPT_20250818.pptx","런던 베이글 뮤지엄_시장 분석 및 미래 전략_by Felo Agent Report to PPT_20250818.pptx",pptx,27027179,"기타"
"/Volumes/Untitled/업로드 전/런던 베이글 뮤지엄의 시장 위치 및 목표 고객_felo Agent Report_20250818.pdf","런던 베이글 뮤지엄의 시장 위치 및 목표 고객_felo Agent Report_20250818.pdf",pdf,243834,"기타"
"/Volumes/Untitled/업로드 전/로고삭제.zip","로고삭제.zip",zip,2588641,"기타"
"/Volumes/Untitled/업로드 전/리히트 독서 방법론 Ep.1 (수정본).pdf","리히트 독서 방법론 Ep.1 (수정본).pdf",pdf,766257,"기타"
"/Volumes/Untitled/업로드 전/리히트 독서 방법론 Ep.2.pdf","리히트 독서 방법론 Ep.2.pdf",pdf,676563,"기타"
"/Volumes/Untitled/업로드 전/리히트 독서 방법론 Ep.3 (수정본).pdf","리히트 독서 방법론 Ep.3 (수정본).pdf",pdf,1055981,"기타"
"/Volumes/Untitled/업로드 전/리히트 독서 방법론 Ep.4.pdf","리히트 독서 방법론 Ep.4.pdf",pdf,685610,"기타"
"/Volumes/Untitled/업로드 전/리히트 독서 방법론 Ep.5 (수정본).pdf","리히트 독서 방법론 Ep.5 (수정본).pdf",pdf,528303,"기타"
"/Volumes/Untitled/업로드 전/맥에듀테크 2026수능 국수탐 도수분석표 (배포용)_김휘창 대표.xlsx","맥에듀테크 2026수능 국수탐 도수분석표 (배포용)_김휘창 대표.xlsx",xlsx,80268,"기타"
"/Volumes/Untitled/업로드 전/메가스터디 입시칼럼_진로가 갑자기 크게 바뀌었다면.pdf","메가스터디 입시칼럼_진로가 갑자기 크게 바뀌었다면.pdf",pdf,848060,"기타"
"/Volumes/Untitled/업로드 전/메가스터디 조정식.pptx","메가스터디 조정식.pptx",pptx,10426666,"기타"
"/Volumes/Untitled/업로드 전/면접특강 by 상근쌤.pdf","면접특강 by 상근쌤.pdf",pdf,7837164,"기타"
"/Volumes/Untitled/업로드 전/모두의 2025학년도 교과전형 배치표(서울1)_화천고 박상근 선생님.xlsx","모두의 2025학년도 교과전형 배치표(서울1)_화천고 박상근 선생님.xlsx",xlsx,29188,"기타"
